node_i,node_j,intensity,competition
34312784.0,21100.0,545.9243697478992,1.0
840512,5430566,8.256208004674262,0.0
5430567,6929624,0.6508498583569405,0.0
5148,856565,3.8529611980939413,0.0
11789,865205,2.4499999999999993,0.0
5430565.0,3745.0,531.2477611940299,1.0
33535788,21303,6.757575757575758,0.0
3863,33531168,1.1940860589999303,0.0
865110.0,3511.0,650.1779661016949,1.0
836336,6628178,0.9198113207547172,0.0
808454.0,21098.0,476.86829268292684,1.0
5893,5430613,0.2757385854968666,0.0
883541.0,21642.0,609.3707317073171,1.0
6627766.0,3557.0,789.2679738562092,1.0
898761.0,3519.0,600.7337662337662,1.0
6627769,7686209,1.1790429042904291,0.0
33531868,6627851,9.415611814345992,0.0
860674,5933,3.171532846715329,0.0
6776950.0,3812.0,971.9738562091503,1.0
9081178.0,3553.0,791.0303030303031,1.0
6576625,7319,1.86914963744232,0.0
11603,848102,1.0641305137708017,0.0
843720,93246,0.9677018633540372,0.0
34028268.0,3503.0,895.5163398692812,1.0
21132,4037,3.0789309011652533,0.0
7031508.0,10123.0,586.5731707317073,1.0
6627801,832880,0.6024487233151947,0.0
3950,6628169,0.25337620578778136,0.0
5430565.0,21463.0,501.6119402985074,1.0
7728927.0,3746.0,673.9587155963304,1.0
6627888,806704,2.1098901098901095,0.0
5503584.0,3519.0,585.1208406304728,1.0
15278262.0,3746.0,483.99607843137244,1.0
856565,6628065,0.28456591639871387,0.0
34934576.0,3474.0,1024.035135135135,1.0
66511136,7918353,1.1155378486055776,0.0
6646186.0,3746.0,447.4586956521739,1.0
7641.0,6427.0,488.8736263736264,1.0
5847,33531716,0.8251533742331287,0.0
6931235.0,6625756.0,587.6307692307694,1.0
7648.0,21463.0,746.5878787878787,1.0
3912,6646190,0.28319599213409496,0.0
6628203.0,3745.0,1187.940119760479,1.0
866169,7259,5.651960784313726,0.0
7687582.0,10160.0,711.3399209486165,1.0
6628097.0,6625756.0,509.02358490566036,1.0
6627948,34312784,0.42936596218020023,0.0
7687582,22053,17.8300395256917,0.0
5108,7640,2.349282296650718,0.0
8474704.0,3557.0,490.60176991150445,1.0
33537784.0,3562.0,505.66666666666663,1.0
66511136.0,6627771.0,597.2390438247012,1.0
8474704,33536968,0.31858407079646023,0.0
33534044,837592,0.4537389100126743,0.0
33534044.0,3503.0,915.2015209125475,1.0
71708308.0,3519.0,474.32051282051293,1.0
71708308.0,3746.0,1100.5000000000002,1.0
826503,21606,17.871284842487217,0.0
34665,851364,0.17150910861543683,0.0
7032096,16680208,0.07117437722419928,0.0
33531168.0,3812.0,524.5029821073558,1.0
6931235.0,3562.0,533.8692307692309,1.0
4412,6627935,0.8456677047078218,0.0
33543028.0,3503.0,1095.8473282442746,1.0
6776950.0,10123.0,1318.6928104575163,1.0
838120,872793,1.2474044724288587,0.0
7319,3535,4.5882288228822885,0.0
6929626.0,21463.0,468.965909090909,1.0
9082640,869673,0.39772727272727265,0.0
33531152,3985,11.120807276861854,0.0
5504229.0,3745.0,699.491891891892,1.0
5929,873705,0.945049082373026,0.0
4258,899347,1.2728044574157602,0.0
33534924.0,10123.0,946.9444444444442,1.0
21142,5503971,0.34386206896551724,0.0
5430543.0,10123.0,630.1706349206349,1.0
6627844,7640,1.2331985851440121,0.0
33532612,5113,1.5425531914893615,0.0
7031508.0,6427.0,470.4878048780488,1.0
799037,21848,1.3775565204371911,0.0
8073187,6911,1.776719576719577,0.0
11788.0,3742.0,447.66078431372546,1.0
836336,7641,0.25235849056603776,0.0
5426260.0,21463.0,749.5307692307692,1.0
3849.0,3557.0,1350.9162561576354,1.0
6628117,6627870,3.7923497267759556,0.0
5430637.0,3742.0,629.1134969325154,1.0
7733252,7445094,0.9780219780219779,0.0
33534576.0,3812.0,579.5336787564765,1.0
33531812,22090,6.109589041095889,0.0
848102,7640,1.924101969872538,0.0
11786.0,21100.0,656.9725651577503,1.0
6627819,6635,3.284210526315789,0.0
4154,6627801,1.5436281459702828,0.0
6627819.0,21098.0,472.1631578947369,1.0
6628103,3490,6.926829268292683,0.0
7687582.0,3519.0,453.0355731225296,1.0
33531232.0,3503.0,603.3636363636363,1.0
5108.0,77946.0,517.5263157894738,1.0
6627819.0,10160.0,607.042105263158,1.0
7733252.0,21098.0,533.7692307692308,1.0
33540136,4797,4.929487179487179,0.0
7733252.0,3474.0,754.7472527472528,1.0
33540136.0,21463.0,563.5320512820514,1.0
834826.0,21098.0,454.4943181818182,1.0
66511136.0,34665.0,1589.0557768924307,1.0
3849.0,34665.0,711.1527093596059,1.0
102620,3502,2.535879245049005,0.0
66511136.0,3746.0,663.4900398406373,1.0
7918497,33534044,0.5187969924812029,0.0
809028,7733252,0.32884086125951106,0.0
4416,7902110,3.0436363636363635,0.0
6628213.0,6625756.0,836.0149253731345,1.0
34664.0,3511.0,1430.4475524475524,1.0
6929626.0,21100.0,958.509090909091,1.0
5503971,877898,1.1566265060240968,0.0
5847,781598,0.3190184049079754,0.0
34886288.0,3511.0,1176.5144508670521,1.0
6627823,6627766,0.453589708120072,0.0
34837276,33531812,0.32407407407407407,0.0
22323559.0,10124.0,537.7890070921985,1.0
6929624,835681,6.315000000000001,0.0
11598.0,3745.0,796.5216346153846,1.0
3849.0,3503.0,1170.911330049261,1.0
33531232,21133,2.678321678321679,0.0
34886288.0,6903683.0,519.0520231213873,1.0
862878.0,3474.0,569.1170886075947,1.0
5499,71708308,0.15492957746478875,0.0
822964,6627813,4.526717557251908,0.0
6980762,7318,1.389776357827476,0.0
5430565.0,3746.0,515.9791044776119,1.0
7918353.0,6625756.0,587.5742574257425,1.0
22323559.0,3812.0,671.5159574468083,1.0
833971.0,3562.0,636.2781954887217,1.0
860674,853575,4.551094890510949,0.0
33534924,33540188,0.537037037037037,0.0
7918497.0,6625756.0,684.5037593984961,1.0
3539,6635,4.097122302158274,0.0
93246.0,3511.0,1814.7524115755627,1.0
4385,879631,1.3211448598130842,0.0
3499,3985,1.1475139750196521,0.0
832880.0,3936.0,766.8441064638781,1.0
837556.0,3516.0,529.2231404958678,1.0
6628269,33538232,0.423728813559322,0.0
7728927.0,3474.0,1175.949541284404,1.0
6627932,4258,1.291040318566451,0.0
6418617.0,3557.0,546.232142857143,1.0
785786.0,3745.0,782.1513157894736,1.0
9376357.0,3502.0,599.6004056795132,1.0
7918353,840514,12.834323432343231,0.0
6446.0,6903683.0,611.122641509434,1.0
7665.0,10123.0,470.3741935483871,1.0
781598.0,3498.0,660.9320987654321,1.0
6627927,836336,1.6533196000171664,0.0
841702,33531868,0.6592178770949721,0.0
852504,843381,1.3510258697591437,0.0
6386,6627969,1.9060846560846554,0.0
34886244,33531052,3.478527607361964,0.0
5426597.0,3746.0,694.413953488372,1.0
6627884.0,3557.0,587.0684667309547,1.0
3772,7648,0.4503424657534247,0.0
6627926,21320,1.0484176126590987,0.0
853608.0,3503.0,463.21338912133893,1.0
851657,851364,0.25843931543413406,0.0
5428430,33538232,0.4871693454628265,0.0
6933,7686209,1.0543717854518733,0.0
7641.0,3474.0,1453.4835164835167,1.0
6628097,6627781,6.385220125786162,0.0
6954251,835681,1.2463255813953489,0.0
6627968,6941,0.27141133896260555,0.0
6628213.0,3503.0,978.2313432835821,1.0
807017.0,3812.0,796.0576923076925,1.0
6627967.0,21463.0,608.9856459330143,1.0
875922.0,3498.0,646.72,1.0
18697516.0,3472.0,537.015625,1.0
6941.0,3742.0,454.1438848920864,1.0
834826.0,3745.0,464.79829545454544,1.0
93246.0,3745.0,1333.7009646302247,1.0
7336.0,3472.0,620.1128404669262,1.0
6627927,6691385,0.3871309583939943,0.0
824974,11790,0.6963946869070209,0.0
5430851.0,3742.0,467.4627659574468,1.0
6446.0,3474.0,626.8647798742138,1.0
3482.0,3511.0,746.4526627218936,1.0
21847,3986,17.96381757432104,0.0
34934576.0,6903643.0,615.4189189189188,1.0
841581,3772,1.5470238095238096,0.0
26931092.0,3515.0,574.2380952380952,1.0
802074.0,3741.0,813.6130841121495,1.0
853608,4135,19.144351464435147,0.0
6446.0,21098.0,1598.2169811320755,1.0
9081178.0,3519.0,771.3968253968255,1.0
18697516,4877,2.41015625,0.0
4246,7031508,0.2655043485328782,0.0
7330,6627775,0.489855072463768,0.0
33537572,3567,5.022222222222223,0.0
3526,6796690,1.7713165435568174,0.0
833971.0,6625756.0,811.0150375939851,1.0
71708308.0,3745.0,1145.9423076923076,1.0
6628259.0,3519.0,813.4321766561512,1.0
6929625.0,3466.0,587.7529411764706,1.0
4269,6627892,0.3157874791571927,0.0
3535,7259,0.5283410611574129,0.0
22126,7032079,2.2267909356725144,0.0
6809544,21307,0.3372733378106112,0.0
7651,875922,0.5061274509803921,0.0
6628199,824191,12.142,0.0
4874,3747,4.619317053801867,0.0
4405,13768664,0.774370561652679,0.0
10119,11786,1.543554006968641,0.0
34837276,33540136,0.23032407407407407,0.0
7927201.0,3557.0,493.40573770491807,1.0
103349,847291,0.5792607293475563,0.0
6627884.0,3498.0,646.9189971070396,1.0
16511256.0,3742.0,828.9345794392523,1.0
845899.0,3466.0,876.7916666666666,1.0
788781.0,3474.0,913.7127659574468,1.0
6627977,7902110,4.201703445605885,0.0
824349.0,10123.0,489.52,1.0
33531032,15301539,0.33646649260226286,0.0
5848,5485731,1.8598574821852731,0.0
3936,6628144,0.8757032041650652,0.0
851364.0,3562.0,995.55,1.0
874974,6627867,4.049881235154395,0.0
6418617.0,3519.0,2121.895238095238,1.0
6731,21637,1.0454957418025725,0.0
6628423,4135,18.751425313568983,0.0
6437,822964,0.1670559561287702,0.0
6618,7639,0.4667802385008518,0.0
4044,7032096,1.5989304812834224,0.0
9376357.0,3741.0,1055.7322515212982,1.0
7321.0,21100.0,588.1346153846154,1.0
5858,22323559,0.6383196721311475,0.0
71708308.0,21642.0,816.0,1.0
5110,833195,1.5473537604456826,0.0
33532072.0,3474.0,1005.6842105263156,1.0
866169,4877,1.6380718954248366,0.0
21307.0,3511.0,569.4582210242587,1.0
806704.0,3745.0,464.956740442656,1.0
6446.0,4430.0,603.9716981132075,1.0
34886288,7030104,0.8554913294797687,0.0
4106.0,3502.0,501.9555984555985,1.0
66511136.0,4037.0,442.68525896414343,1.0
827530,6776950,0.1978609625668449,0.0
34885952.0,3741.0,601.9692982456139,1.0
26931092.0,3466.0,1799.5873015873015,1.0
22088.0,10160.0,527.3087557603687,1.0
831306.0,3936.0,854.3846153846154,1.0
6941.0,3472.0,486.3453237410071,1.0
6446.0,6625756.0,1812.0377358490566,1.0
844627.0,3498.0,591.7142857142856,1.0
21315,6627771,2.508766666666667,0.0
33531716.0,10124.0,687.8877551020408,1.0
33531716,809898,2.0646258503401356,0.0
7318,809027,8.62564632885212,0.0
3998,7915395,1.4313833955653896,0.0
778045,7031959,4.196850393700787,0.0
6627771,849699,0.29413858813596605,0.0
3741,853575,1.1908580926656973,0.0
5427448.0,3506.0,675.4743429286608,1.0
862596.0,10124.0,601.3612716763006,1.0
6627813,790418,0.3820470717022441,0.0
33531232.0,3511.0,568.0839160839159,1.0
6627824,3889,2.6955871353777114,0.0
21348,6936,3.742368187859991,0.0
879631,22323559,0.5618034447821683,0.0
6627901,845899,0.5124317768344451,0.0
7032096.0,3741.0,863.1245551601423,1.0
836017,21647,4.937726285300507,0.0
6728.0,21642.0,567.662251655629,1.0
5504229.0,3516.0,589.3567567567568,1.0
3849.0,3498.0,1543.6650246305417,1.0
6929624.0,10123.0,551.0975000000001,1.0
4131,22071,1.9218688474935632,0.0
781598.0,3474.0,592.8024691358022,1.0
6628185,6980762,1.198473282442748,0.0
11789,7259,4.971428571428571,0.0
3889,5430637,0.6874999999999999,0.0
6627884.0,3503.0,502.2333654773385,1.0
4089,11789,0.2841042774457673,0.0
6628178.0,6625756.0,492.926517571885,1.0
873115,874134,3.9890011890606427,0.0
5426260,34886288,0.6038461538461539,0.0
6627856,33537244,0.2633655481956057,0.0
11789,7032224,1.4214285714285715,0.0
6627824,853575,1.2365993517825977,0.0
6446.0,3502.0,1224.7169811320755,1.0
34081148,6952718,1.185714285714286,0.0
7032132,3770,4.183752417794971,0.0
6628354.0,10124.0,860.4081632653059,1.0
16680208.0,3506.0,1586.0,1.0
33531320.0,3503.0,463.24157844080844,1.0
6038243,878581,1.7739938080495354,0.0
4035,826499,2.7780444669024766,0.0
6446,7402692,5.69811320754717,0.0
22922,872793,11.050518718989627,0.0
11790,6627889,3.8323699421965323,0.0
6627968.0,3553.0,455.30398069963815,1.0
5504229.0,21642.0,620.0216216216215,1.0
802074.0,3742.0,702.9401869158879,1.0
6933952,5430469,0.6316939890710382,0.0
3541.0,3519.0,737.4021739130435,1.0
5195,4131,0.9991413214454619,0.0
5426874.0,6625756.0,1105.4880952380952,1.0
33537784.0,3474.0,868.0959595959597,1.0
33531300,6095191,14.451433857539314,0.0
33531232.0,3812.0,547.6223776223776,1.0
5426840,11789,0.33142389525368243,0.0
6952808.0,3519.0,539.1045454545454,1.0
34664,63205532,0.6293706293706294,0.0
833443.0,3503.0,694.7463917525773,1.0
845899.0,3553.0,904.6916666666665,1.0
6795880.0,10160.0,512.3576017130621,1.0
851364.0,6627764.0,645.7333333333333,1.0
6418617.0,3503.0,1983.9904761904759,1.0
837556.0,3745.0,633.4958677685951,1.0
6446,15299691,0.6037735849056605,0.0
6628367,5499,0.43336623889437315,0.0
3899,4270,11.620743639921722,0.0
33538232,7651,1.260115606936416,0.0
3745,7730451,1.388663277021486,0.0
3517,3984,1.5770749690629762,0.0
837590.0,3516.0,763.9659685863875,1.0
834826.0,3511.0,649.28125,1.0
33531868,6954251,2.518987341772152,0.0
6627867,843781,0.27852921864740643,0.0
7689454.0,6625756.0,572.6311475409836,1.0
7895201,10134,11.400815217391305,0.0
6418617.0,3499.0,765.9809523809524,1.0
856565.0,3502.0,552.540996784566,1.0
5110,834605,10.341225626740947,0.0
5847,3953,16.750766871165645,0.0
11790.0,10124.0,853.736994219653,1.0
33538232,6795880,1.2138728323699424,0.0
6628213.0,3474.0,1185.8208955223881,1.0
839723,5195,5.2567612642355845,0.0
21640,7640,7.55988455988456,0.0
71708308.0,3474.0,516.198717948718,1.0
851364.0,3502.0,674.3,1.0
6933,7692223,1.9350967425912318,0.0
6627801,836336,0.7504185851820846,0.0
785786,15301539,0.8947368421052632,0.0
4035,4239,9.592751670316098,0.0
6425,832203,1.7607142857142857,0.0
33531232.0,3474.0,703.5944055944055,1.0
34312784.0,3557.0,559.4579831932773,1.0
5507.0,10124.0,706.3779527559054,1.0
6437,71708308,0.2674926373514776,0.0
7256.0,3527.0,844.6905737704917,1.0
808454.0,6427.0,695.951219512195,1.0
4274,34081148,0.32263620705285107,0.0
7031508.0,3741.0,767.7756097560975,1.0
6446.0,3557.0,587.437106918239,1.0
815914.0,3812.0,739.925,1.0
7692223,830297,0.20045045045045048,0.0
6418617.0,3745.0,1406.0571428571427,1.0
21627,21137,5.082278481012659,0.0
3912,11926,0.8318662796141962,0.0
833443,7402692,2.043298969072165,0.0
66511136.0,6903643.0,599.5856573705179,1.0
6627935.0,6625756.0,777.9681274900399,1.0
6931387,33534576,0.3176295518207283,0.0
7445094,21847,2.484337349397591,0.0
34665,3567,0.650341025847204,0.0
10134,5426597,0.8449749484232243,0.0
7319,7923808,0.9326732673267326,0.0
7926140.0,3503.0,446.8881118881119,1.0
26931092.0,6731.0,559.0317460317459,1.0
21315,3863,0.9236206227191552,0.0
5430637.0,3502.0,872.9754601226995,1.0
15299691.0,10220.0,541.0286975717438,1.0
33531080.0,3506.0,553.8316326530614,1.0
7895147,7032079,0.48314540756401225,0.0
87591,6414,0.2349612315033088,0.0
3998,840514,3.684060212133784,0.0
833971,840234,1.4661654135338344,0.0
5430613,827530,0.5135135135135136,0.0
63205532.0,3503.0,520.3517786561264,1.0
6923,898761,0.43094885423019963,0.0
7327.0,3746.0,557.2243713733075,1.0
6919.0,3562.0,477.0572139303483,1.0
21846,21604,9.940870786516852,0.0
6927.0,3553.0,474.3903345724907,1.0
6323953,21466,1.7602682206840388,0.0
865493,5429121,2.6129032258064515,0.0
5426597.0,3516.0,596.5255813953488,1.0
5085,6628103,0.18864255153636716,0.0
862596.0,3472.0,444.46242774566474,1.0
11788.0,3498.0,531.4143790849673,1.0
33536968,21104,8.409090909090908,0.0
6635,824349,0.7676767676767677,0.0
63205532.0,3519.0,1132.442687747035,1.0
782832.0,3741.0,462.968660968661,1.0
77946,4154,0.8007120941538401,0.0
63205532.0,3527.0,506.1581027667984,1.0
790418,33537572,0.2638036809815951,0.0
839723,7665,0.44990231649455775,0.0
833443,7918497,0.31134020618556696,0.0
5108.0,3557.0,554.8181818181816,1.0
7080365.0,3741.0,870.0976095617531,1.0
6729,7257,3.601941747572815,0.0
862596.0,3812.0,475.91907514450867,1.0
6929624,6628024,1.6150000000000002,0.0
6627769,7330,2.078730241445197,0.0
6628097,5430567,18.62735849056604,0.0
4037,3770,1.08348143600349,0.0
7321,3539,1.8846153846153846,0.0
4089,5190,1.632134958354901,0.0
7031508.0,34665.0,490.80487804878044,1.0
63205532.0,3516.0,558.0948616600791,1.0
799037,6627884,3.2147027998203326,0.0
7321.0,3506.0,591.0961538461538,1.0
7730451.0,6427.0,768.3269230769232,1.0
3936,4060,0.493543704277832,0.0
6418617.0,21098.0,1293.052380952381,1.0
898761,899347,2.89935064935065,0.0
6627967.0,3498.0,636.0478468899521,1.0
33534576.0,3503.0,652.8031088082901,1.0
6929451,3863,9.00654574132492,0.0
11788.0,3474.0,755.4843137254903,1.0
7332,6929624,0.5214521452145213,0.0
9482741.0,3474.0,667.8550724637681,1.0
9081178.0,3502.0,483.95670995671,1.0
21877,6628269,0.5503388989915687,0.0
63205532.0,21098.0,691.9683794466401,1.0
832880,6628065,0.35741444866920147,0.0
11598.0,3502.0,515.1129807692308,1.0
6627844,6627876,5.349953582382458,0.0
4250,826503,2.311796171171171,0.0
4061,6628065,0.20258780036968577,0.0
7728927.0,3516.0,537.4770642201835,1.0
837590.0,3557.0,550.869982547993,1.0
782832.0,3519.0,646.894586894587,1.0
5430543,7321,0.07142857142857142,0.0
34028268.0,6427.0,787.2287581699347,1.0
73859752,5426840,1.8988764044943822,0.0
26931092.0,10123.0,1337.81746031746,1.0
66511136.0,6627768.0,525.5099601593625,1.0
837942,5426597,0.6620450606585789,0.0
33543028.0,3527.0,517.3206106870231,1.0
7686209.0,34665.0,676.8114478114478,1.0
866169,11789,0.25122549019607837,0.0
6681.0,3519.0,440.8944444444445,1.0
6931387,3482,0.581924019607843,0.0
836336.0,3741.0,1259.1674528301887,1.0
7733252.0,3741.0,650.0769230769231,1.0
21608,5476,8.341820040899796,0.0
33534044.0,3519.0,941.3117870722433,1.0
6917,6646190,0.24964739069111425,0.0
6952718.0,3741.0,613.7784946236559,1.0
9482741.0,3562.0,736.6666666666667,1.0
5476,6627806,18.12694552529183,0.0
3543,21637,1.4674493879472694,0.0
824349.0,10124.0,455.81375,1.0
865110.0,3472.0,584.1525423728814,1.0
6628198.0,3745.0,505.2880658436213,1.0
6013334.0,3506.0,624.1702508960573,1.0
5430637.0,3557.0,443.65889570552133,1.0
3741,836336,2.998000909698396,0.0
21848,824974,1.0829519450800917,0.0
22323559.0,3519.0,515.7482269503545,1.0
6627929,6628430,0.1324175452825088,0.0
6628269.0,3741.0,502.88135593220335,1.0
9890706.0,3474.0,658.2160493827159,1.0
5431369.0,3474.0,1461.166386554622,1.0
11786,9082640,0.22222222222222227,0.0
3532,33531168,1.0668163952835485,0.0
7728927.0,3498.0,1314.9036697247707,1.0
7918497.0,3516.0,560.3233082706765,1.0
6625751,6627892,0.9867021276595744,0.0
6941,5085,5.647482014388489,0.0
834905.0,6427.0,638.1166666666666,1.0
6628000.0,3553.0,570.6569343065694,1.0
853575,822964,0.43418013856812926,0.0
110114,865493,0.4090909090909091,0.0
834905.0,3742.0,536.025,1.0
4150,21242,1.2331099195710455,0.0
4246,862878,0.5341380151182638,0.0
6628269,5426260,0.4661016949152542,0.0
22041,7032132,1.439582885400989,0.0
6444,827688,8.354323953328757,0.0
836336.0,3746.0,1161.806603773585,1.0
6414,5423462,8.949806949806948,0.0
7728927.0,6427.0,448.2454128440368,1.0
21307,7665,0.39353099730458224,0.0
833443.0,10124.0,759.6371134020619,1.0
6627932,6627967,0.40147413562047707,0.0
33531320,852504,3.501443695861405,0.0
6627926,34885952,0.5503955968352252,0.0
5427730,6627867,2.9279279279279278,0.0
7639.0,3503.0,487.1091954022989,1.0
6628213.0,21098.0,648.6567164179106,1.0
4061,3497,3.8973505853357984,0.0
77947,21652,6.348704914064392,0.0
860674.0,3499.0,487.74817518248176,1.0
6618.0,3783.0,486.24872231686544,1.0
33540136,5507,2.179487179487179,0.0
815914.0,3936.0,460.90357142857147,1.0
22323559,6628000,1.0372340425531912,0.0
3500,5893,1.1999061704014287,0.0
34664,6628043,0.32867132867132864,0.0
21460,3532,1.128512498589442,0.0
9482741.0,10123.0,610.985507246377,1.0
6627888.0,10160.0,586.1611721611722,1.0
6728.0,3562.0,953.6523178807947,1.0
785786.0,3498.0,500.94956140350865,1.0
6628340,5192,18.701492537313435,0.0
33531080.0,4430.0,482.7040816326531,1.0
34664.0,21100.0,886.0419580419581,1.0
7032132.0,3746.0,625.2263056092844,1.0
5432381.0,3783.0,812.6480836236933,1.0
33543132.0,3812.0,755.7284991568297,1.0
6628269.0,10160.0,488.4830508474576,1.0
6627766,22090,16.160130718954253,0.0
34934576.0,21642.0,1576.891891891892,1.0
834905.0,3745.0,499.18333333333334,1.0
6627876,34664,0.2328930431221111,0.0
6903643,9082640,0.13260362173038226,0.0
33535788,860674,0.9469696969696971,0.0
4061,868580,0.9731977818853974,0.0
66511136.0,21098.0,750.9628154050465,1.0
843781,5430566,2.039337474120083,0.0
7031975,4258,8.008241758241759,0.0
6776950.0,21098.0,647.5490196078432,1.0
104985,4150,15.245098039215687,0.0
11789.0,3936.0,551.1642857142857,1.0
807017,7031975,0.48076923076923095,0.0
873115,9807685,0.18668252080856124,0.0
6911,840511,5.244592346089849,0.0
6776950,6628117,0.6797385620915034,0.0
806704,6794937,0.9346076458752516,0.0
9597016,4252,1.034624896949711,0.0
33532072.0,21098.0,457.18947368421055,1.0
6728.0,21098.0,787.9039735099338,1.0
874514.0,3472.0,887.1454545454546,1.0
7641.0,3498.0,701.7747252747254,1.0
883541.0,3562.0,960.6146341463415,1.0
10124,3561,0.6990448085207421,0.0
836336.0,3742.0,1066.3207547169811,1.0
7689439.0,3506.0,1267.5590909090909,1.0
808454.0,10123.0,859.7560975609755,1.0
4163,7259,1.8297233011170324,0.0
93246.0,3519.0,639.1543408360128,1.0
819005.0,34665.0,695.7401129943502,1.0
4044.0,3553.0,439.60962566844916,1.0
6794937.0,3741.0,451.53888888888895,1.0
11598.0,3472.0,951.6249999999999,1.0
3499,822964,0.584024805659883,0.0
66511136.0,4261.0,455.45418326693226,1.0
7641,3950,3.7362637362637363,0.0
7689439.0,3742.0,1252.8636363636363,1.0
4044,33537572,0.31550802139037437,0.0
5485731,63205532,0.8529718456725754,0.0
6391,5432381,1.0186335403726707,0.0
6627888.0,21463.0,450.64835164835165,1.0
21642,5426873,0.8934344181674166,0.0
7642.0,3741.0,510.82860665844635,1.0
807025.0,3519.0,1399.2680412371133,1.0
4055,34886288,0.6978516978516978,0.0
34028268,7330,0.9411764705882352,0.0
66511136.0,3563.0,582.4382470119523,1.0
33540136.0,3746.0,654.7756410256411,1.0
5426830,6776950,0.48582388258839226,0.0
9482741.0,3519.0,584.9130434782611,1.0
6929625.0,3519.0,806.2588235294118,1.0
837942,22081,0.7469670710571924,0.0
7049157,7644539,0.7696682464454977,0.0
6794937.0,3474.0,486.8055555555556,1.0
860674.0,6427.0,608.3503649635036,1.0
6038243.0,3557.0,724.6656346749226,1.0
11602.0,10123.0,451.3544600938967,1.0
6627766,6933952,4.627450980392156,0.0
7428784.0,3557.0,499.78735632183907,1.0
797176,879703,1.024982357092449,0.0
10160,5426874,0.2723110666586942,0.0
16680208.0,3503.0,472.75000000000006,1.0
833971.0,3472.0,794.2857142857143,1.0
6414.0,3474.0,656.0154440154441,1.0
6446.0,21100.0,1727.1415094339618,1.0
6927.0,3474.0,636.4052044609665,1.0
4246,8073187,1.4191172884662278,0.0
6627967.0,3527.0,498.2344497607656,1.0
33531812,3559,9.253424657534246,0.0
844627,6627969,1.1428571428571428,0.0
5503971.0,10160.0,1424.9909638554216,1.0
21633,21608,2.6662559601164966,0.0
7689439.0,34665.0,803.1272727272727,1.0
868580.0,3516.0,728.9626556016595,1.0
7689454.0,10220.0,636.8811475409838,1.0
5929,6627926,2.866105725260655,0.0
7662.0,21098.0,540.7068965517241,1.0
5499,5504229,0.36619718309859156,0.0
6625884,7080365,1.945049601244894,0.0
7032132.0,3745.0,661.6286266924566,1.0
3849.0,3519.0,1217.9211822660097,1.0
26931092.0,3812.0,1026.8095238095236,1.0
33537244.0,3474.0,542.5830721003134,1.0
6628259.0,21098.0,547.6845425867508,1.0
16680208.0,3745.0,1722.3461538461538,1.0
5426874.0,10220.0,1216.6488095238094,1.0
71708308.0,3503.0,1718.7692307692307,1.0
11925.0,3503.0,634.0456521739131,1.0
8078908,13768664,0.3857767183154549,0.0
6628031,7733042,5.677725118483412,0.0
11598.0,3746.0,764.7500000000001,1.0
3747,7032096,1.792604501607717,0.0
5933,34664,0.433307632999229,0.0
16680208.0,3936.0,1222.5,1.0
87591,3474,6.567021909699357,0.0
110114.0,3746.0,508.07727272727266,1.0
833971.0,3502.0,450.4661654135339,1.0
7257,6628117,1.1975362956445226,0.0
5929,845899,0.4880495091762697,0.0
11926.0,3557.0,459.0111111111111,1.0
873704,9482741,0.11897106109324758,0.0
5426799,6628178,1.0398143624816805,0.0
7689439.0,10123.0,453.6,1.0
5423316,7080365,0.5842636895268475,0.0
17309071.0,3511.0,1035.551451187335,1.0
838120,22922,1.3421569082843672,0.0
845899.0,21098.0,688.0166666666667,1.0
5085,6929585,2.1957085440165955,0.0
822964,33535788,0.7709923664122138,0.0
34021564,8078908,1.1282229965156796,0.0
33531080.0,3472.0,753.1836734693877,1.0
7689439.0,4430.0,491.82727272727266,1.0
33534332.0,3498.0,644.5598739495798,1.0
7918497.0,3474.0,872.4461152882204,1.0
6628169,14868041,0.7673267326732673,0.0
33531032.0,3499.0,456.02436901653607,1.0
6628203,815914,1.1437125748502996,0.0
843781.0,6427.0,517.3561076604556,1.0
832203,6628269,0.4523160762942779,0.0
5430543.0,3499.0,613.5476190476189,1.0
34934576.0,4430.0,936.8243243243245,1.0
11789,5110,1.6357142857142857,0.0
6627932,7327,0.8444116858751006,0.0
6627849,11602,0.7698961937716264,0.0
33538232,3539,1.9421965317919077,0.0
852504,21320,1.9531668153434434,0.0
3849,33531052,8.12807881773399,0.0
3863,6627876,3.7812811300269744,0.0
3849.0,6427.0,1071.453201970443,1.0
883541.0,21100.0,865.6634146341462,1.0
4270,33538232,0.3885359311026402,0.0
33535788,850317,6.393939393939394,0.0
6919.0,3745.0,496.2587064676617,1.0
5432381,6628018,3.3519163763066206,0.0
26931092.0,3506.0,730.0753968253969,1.0
6929626.0,34665.0,730.290909090909,1.0
7731162,6606,10.230091984231274,0.0
865205,3889,3.051762114537445,0.0
11789.0,3474.0,1512.3785714285714,1.0
5430565,33531320,2.06268656716418,0.0
3747,33540136,0.3842443729903537,0.0
845899.0,3472.0,967.6291666666666,1.0
5108.0,3503.0,1499.492822966507,1.0
7428784,6628269,0.47126436781609193,0.0
10119.0,6625756.0,461.46689895470377,1.0
6627983,5485731,2.1660777385159014,0.0
4801.0,3812.0,527.1856060606061,1.0
16680208.0,21642.0,803.9615384615386,1.0
6618,7031508,0.6592844974446338,0.0
836017,4274,9.580014482259232,0.0
5426260,34934576,0.39999999999999997,0.0
